step,elapsed_tokens,elapsed_examples,training_loss,training_sequence_accuracy,training_token_accuracy,validation_loss,validation_sequence_accuracy,validation_token_accuracy,classification/accuracy,classification/precision,classification/recall,classification/auroc,classification/auprc,classification/f1.0
1877,4633012,7508,0.005066152794362128,1.0,1.0,,,,,,,,,
1878,4634232,7512,0.020270467790497838,1.0,1.0,,,,,,,,,
1879,4636700,7516,0.009320927489529866,1.0,1.0,,,,,,,,,
1880,4637472,7520,0.018559212531574474,1.0,1.0,,,,,,,,,
1881,4640452,7524,0.012100303209691531,1.0,1.0,0.010577980417327756,1.0,1.0,,,,,,
1882,4644520,7528,0.01123473011536453,1.0,1.0,,,,,,,,,
1883,4645804,7532,0.008348163227557808,1.0,1.0,,,,,,,,,
1884,4651440,7536,0.010986024489712039,1.0,1.0,,,,,,,,,
1885,4654420,7540,0.010650385794875998,1.0,1.0,,,,,,,,,
1886,4658072,7544,0.005983842439549351,1.0,1.0,,,,,,,,,
1887,4660252,7548,0.006211370876622387,1.0,1.0,,,,,,,,,
1888,4666240,7552,0.00803648098843355,0.75,0.75,,,,,,,,,
1889,4669348,7556,0.004043358026871321,1.0,1.0,0.018854866429089616,1.0,1.0,,,,,,
1890,4672328,7560,0.008300166251888669,1.0,1.0,,,,,,,,,
1891,4675340,7564,0.01182780426964183,1.0,1.0,,,,,,,,,
1892,4677840,7568,0.010904305595290886,1.0,1.0,,,,,,,,,
1893,4680340,7572,0.01538624116794308,1.0,1.0,,,,,,,,,
1894,4683096,7576,0.0072086045788449325,1.0,1.0,,,,,,,,,
1895,4686300,7580,0.012633917730380662,1.0,1.0,,,,,,,,,
1896,4687712,7584,0.010031822886844772,1.0,1.0,,,,,,,,,
1897,4689444,7588,0.007903259602149867,1.0,1.0,0.00787251059188024,1.0,1.0,,,,,,
1898,4692200,7592,0.009678007218869423,1.0,1.0,,,,,,,,,
1899,4695084,7596,0.01453302459864601,1.0,1.0,,,,,,,,,
1900,4696944,7600,0.013712648919666462,1.0,1.0,,,,,,,,,
1901,4699252,7604,0.006466557341861597,1.0,1.0,,,,,,,,,
1902,4700856,7608,0.008220773289637637,1.0,1.0,,,,,,,,,
1903,4704892,7612,0.008433767956975771,1.0,1.0,,,,,,,,,
1904,4708544,7616,0.009029855851871394,1.0,1.0,,,,,,,,,
1905,4709284,7620,0.010577030542544531,1.0,1.0,0.02221074316628436,1.0,1.0,,,,,,
1906,4713448,7624,0.0129932015819686,1.0,1.0,,,,,,,,,
1907,4715020,7628,0.007929457178117705,1.0,1.0,,,,,,,,,
1908,4718832,7632,0.013304052048093217,1.0,1.0,,,,,,,,,
1909,4722420,7636,0.011710492588185226,1.0,1.0,,,,,,,,,
1910,4724312,7640,0.017144223675021067,1.0,1.0,,,,,,,,,
1911,4725340,7644,0.01164628132631874,1.0,1.0,,,,,,,,,
1912,4729632,7648,0.004858797019253181,1.0,1.0,,,,,,,,,
1913,4730948,7652,0.017172385238957255,1.0,1.0,0.010286629054867203,1.0,1.0,,,,,,
1914,4732360,7656,0.012491026810722785,1.0,1.0,,,,,,,,,
1915,4739180,7660,0.009894999750573319,1.0,1.0,,,,,,,,,
1916,4745744,7664,0.009780501006110016,1.0,1.0,,,,,,,,,
1917,4746388,7668,0.02021956293087297,1.0,1.0,,,,,,,,,
1918,4747256,7672,0.01483830994894085,1.0,1.0,,,,,,,,,
1919,4753020,7676,0.00952480111994876,1.0,1.0,,,,,,,,,
1920,4755296,7680,0.012158961261437354,1.0,1.0,,,,,,,,,
1921,4760612,7684,0.010335486036672696,1.0,1.0,0.011614598251177827,1.0,1.0,,,,,,
1922,4763496,7688,0.0065407818765319935,0.75,0.75,,,,,,,,,
1923,4766380,7692,0.010354980750032787,1.0,1.0,,,,,,,,,
1924,4769008,7696,0.01002555736640193,1.0,1.0,,,,,,,,,
1925,4775156,7700,0.006363712036891806,1.0,1.0,,,,,,,,,
1926,4776600,7704,0.013964652041231335,1.0,1.0,,,,,,,,,
1927,4779004,7708,0.01487586790738589,1.0,1.0,,,,,,,,,
1928,4781984,7712,0.009141851117440909,1.0,1.0,,,,,,,,,
1929,4784516,7716,0.008946124375401055,1.0,1.0,0.019369268299745397,1.0,1.0,,,,,,
1930,4786120,7720,0.01684990987808875,1.0,1.0,,,,,,,,,
1931,4788236,7724,0.01782976081534094,1.0,1.0,,,,,,,,,
1932,4789712,7728,0.017819284168752534,1.0,1.0,,,,,,,,,
1933,4790548,7732,0.009735702550372309,1.0,1.0,,,,,,,,,
1934,4792568,7736,0.008607313428241538,1.0,1.0,,,,,,,,,
1935,4794140,7740,0.02262521542399164,1.0,1.0,,,,,,,,,
1936,4797504,7744,0.010728921682037151,1.0,1.0,,,,,,,,,
1937,4802468,7748,0.008372736105519777,1.0,1.0,0.01935738607195306,1.0,1.0,,,,,,
1938,4805224,7752,0.00710515995925747,1.0,1.0,,,,,,,,,
1939,4808236,7756,0.008753137883369764,1.0,1.0,,,,,,,,,
1940,4811696,7760,0.010492978510434712,1.0,1.0,,,,,,,,,
1941,4815220,7764,0.006253072994021515,1.0,1.0,,,,,,,,,
1942,4817432,7768,0.009602862954914474,1.0,1.0,,,,,,,,,
1943,4821948,7772,0.00502726034693608,1.0,1.0,,,,,,,,,
1944,4825312,7776,0.030017419842129252,1.0,1.0,,,,,,,,,
1945,4827876,7780,0.007236094204523291,1.0,1.0,0.022978048732608,1.0,1.0,,,,,,
1946,4832488,7784,0.006165594127765562,0.75,0.75,,,,,,,,,
1947,4835596,7788,0.013379028649185628,1.0,1.0,,,,,,,,,
1948,4841392,7792,0.025981976352220628,1.0,1.0,,,,,,,,,
1949,4842196,7796,0.006774346985280966,1.0,1.0,,,,,,,,,
1950,4843032,7800,0.010492410173260767,1.0,1.0,,,,,,,,,
1951,4844412,7804,0.019938020543503285,1.0,1.0,,,,,,,,,
1952,4848736,7808,0.013730265229109617,1.0,1.0,,,,,,,,,
1953,4850820,7812,0.01175262372323943,1.0,1.0,0.008250208886218054,1.0,1.0,,,,,,
1954,4852424,7816,0.009170167297676845,1.0,1.0,,,,,,,,,
1955,4856044,7820,0.007832066292641658,1.0,1.0,,,,,,,,,
1956,4857680,7824,0.008513957032783123,1.0,1.0,,,,,,,,,
1957,4865748,7828,0.009580617717706442,1.0,1.0,,,,,,,,,
1958,4866872,7832,0.010519795641868621,1.0,1.0,,,,,,,,,
1959,4867580,7836,0.006046619716094093,1.0,1.0,,,,,,,,,
1960,4870560,7840,0.010281564439160314,1.0,1.0,,,,,,,,,
1961,4874628,7844,0.007464751970207812,1.0,1.0,0.011635495282511678,1.0,1.0,,,,,,
1962,4877352,7848,0.01265215733156069,1.0,1.0,,,,,,,,,
1963,4879532,7852,0.008757852746990619,1.0,1.0,,,,,,,,,
1964,4883344,7856,0.006929770465424362,1.0,1.0,,,,,,,,,
1965,4884276,7860,0.013516823927087297,1.0,1.0,,,,,,,,,
1966,4887160,7864,0.009837916522504906,1.0,1.0,,,,,,,,,
1967,4891132,7868,0.007437157597331214,1.0,1.0,,,,,,,,,
1968,4893824,7872,0.015533813048140692,1.0,1.0,,,,,,,,,
1969,4898948,7876,0.015411926079978345,1.0,1.0,0.014459669688345852,1.0,1.0,,,,,,
1970,4903848,7880,0.010544611368658698,1.0,1.0,,,,,,,,,
1971,4907436,7884,0.010917154444349594,1.0,1.0,,,,,,,,,
1972,4909136,7888,0.01210741438820459,1.0,1.0,,,,,,,,,
1973,4912276,7892,0.01060031057823722,1.0,1.0,,,,,,,,,
1974,4915288,7896,0.010558818800859036,1.0,1.0,,,,,,,,,
1975,4919388,7900,0.008494168803535814,1.0,1.0,,,,,,,,,
1976,4920960,7904,0.006995430576742539,1.0,1.0,,,,,,,,,
1977,4922148,7908,0.017390332484895223,1.0,1.0,0.015861662668740624,1.0,1.0,,,,,,
1978,4924264,7912,0.00824432729138493,1.0,1.0,,,,,,,,,
1979,4926156,7916,0.018504728808959123,1.0,1.0,,,,,,,,,
1980,4928528,7920,0.010102870007031122,1.0,1.0,,,,,,,,,
1981,4934516,7924,0.00723484004842575,1.0,1.0,,,,,,,,,
1982,4934904,7928,0.01326232494298646,1.0,1.0,,,,,,,,,
1983,4936412,7932,0.00752719716067305,1.0,1.0,,,,,,,,,
1984,4941024,7936,0.004542805327564675,1.0,1.0,,,,,,,,,
1985,4943012,7940,0.017782627905600246,1.0,1.0,0.012177093718291067,1.0,1.0,,,,,,
1986,4943592,7944,0.014415683930570775,1.0,1.0,,,,,,,,,
1987,4946284,7948,0.010627055516863635,1.0,1.0,,,,,,,,,
1988,4949712,7952,0.01460477545592174,1.0,1.0,,,,,,,,,
1989,4950132,7956,0.016669308098064797,1.0,1.0,,,,,,,,,
1990,4952248,7960,0.007745299098290586,1.0,1.0,,,,,,,,,
1991,4955804,7964,0.007889616761228964,1.0,1.0,,,,,,,,,
1992,4962400,7968,0.004416877867597171,1.0,1.0,,,,,,,,,
1993,4963012,7972,0.016704903438005597,1.0,1.0,0.016148518038199344,1.0,1.0,,,,,,
1994,4967144,7976,0.004660711833647708,1.0,1.0,,,,,,,,,
1995,4970668,7980,0.009651702403495884,1.0,1.0,,,,,,,,,
1996,4972400,7984,0.01143297454350355,1.0,1.0,,,,,,,,,
1997,4973268,7988,0.02064904954089525,1.0,1.0,,,,,,,,,
1998,4974744,7992,0.013883504331698196,1.0,1.0,,,,,,,,,
1999,4976028,7996,0.012592305802925793,1.0,1.0,,,,,,,,,
2000,4979680,8000,0.011483433121282386,1.0,1.0,,,,,,,,,
2001,4980964,8004,0.014529612764714586,1.0,1.0,0.011087995050338003,1.0,1.0,,,,,,
2002,4985160,8008,0.01085750455723801,1.0,1.0,,,,,,,,,
2003,4989004,8012,0.009039612451869608,1.0,1.0,,,,,,,,,
2004,4990064,8016,0.021735943885429664,1.0,1.0,,,,,,,,,
2005,4994452,8020,0.009104304082150886,1.0,1.0,,,,,,,,,
2006,4995512,8024,0.012088808305810399,1.0,1.0,,,,,,,,,
2007,4996956,8028,0.013750766348840723,1.0,1.0,,,,,,,,,
2008,4998432,8032,0.013223710340719244,1.0,1.0,,,,,,,,,
2009,5000068,8036,0.012623104957390463,1.0,1.0,0.025497321752210405,1.0,1.0,,,,,,
2010,5001032,8040,0.010001805263866495,1.0,1.0,,,,,,,,,
2011,5002220,8044,0.012997967281714335,1.0,1.0,,,,,,,,,
2012,5004784,8048,0.008406353018126693,1.0,1.0,,,,,,,,,
2013,5011124,8052,0.0055028926325443135,1.0,1.0,,,,,,,,,
2014,5012152,8056,0.013301659892132021,1.0,1.0,,,,,,,,,
2015,5013116,8060,0.012648457901148859,1.0,1.0,,,,,,,,,
2016,5015840,8064,0.007970247649462718,1.0,1.0,,,,,,,,,
2017,5021476,8068,0.01659556918874374,1.0,1.0,0.031668004343556384,1.0,1.0,,,,,,
2018,5024168,8072,0.01178391060010713,1.0,1.0,,,,,,,,,
2019,5025164,8076,0.011955710865820948,1.0,1.0,,,,,,,,,
2020,5028208,8080,0.007488201112034838,0.75,0.75,,,,,,,,,
2021,5030644,8084,0.01229501252782257,1.0,1.0,,,,,,,,,
2022,5035064,8088,0.007888284179762197,1.0,1.0,,,,,,,,,
2023,5038140,8092,0.007477870631894226,1.0,1.0,,,,,,,,,
2024,5038560,8096,0.016032792572948415,1.0,1.0,,,,,,,,,
2025,5043780,8100,0.020799280415324008,1.0,1.0,0.017803760375180732,1.0,1.0,,,,,,
2026,5045608,8104,0.011076809516119921,1.0,1.0,,,,,,,,,
2027,5048012,8108,0.008844740975561264,1.0,1.0,,,,,,,,,
2028,5050928,8112,0.01772606791034016,1.0,1.0,,,,,,,,,
2029,5053108,8116,0.011420286850661822,1.0,1.0,,,,,,,,,
2030,5054200,8120,0.019683712171801808,1.0,1.0,,,,,,,,,
2031,5055612,8124,0.011956339741101319,1.0,1.0,,,,,,,,,
2032,5057536,8128,0.01852072223191135,1.0,1.0,,,,,,,,,
2033,5059556,8132,0.014416932431022156,1.0,1.0,0.01196518361012649,1.0,1.0,,,,,,
2034,5060648,8136,0.011430534259869058,1.0,1.0,,,,,,,,,
2035,5063596,8140,0.012314563740240442,1.0,1.0,,,,,,,,,
2036,5065424,8144,0.014166229085041625,1.0,1.0,,,,,,,,,
2037,5068340,8148,0.0070220537826733,1.0,1.0,,,,,,,,,
2038,5071512,8152,0.01095626722088577,1.0,1.0,,,,,,,,,
2039,5072316,8156,0.014089814472438723,1.0,1.0,,,,,,,,,
2040,5074432,8160,0.012924697309824132,1.0,1.0,,,,,,,,,
2041,5076740,8164,0.007601848907378375,1.0,1.0,0.009484466401173114,1.0,1.0,,,,,,
2042,5078472,8168,0.008499079857191718,1.0,1.0,,,,,,,,,
2043,5079180,8172,0.0169331691266875,1.0,1.0,,,,,,,,,
2044,5080144,8176,0.015181785949536465,1.0,1.0,,,,,,,,,
2045,5080596,8180,0.02117610458012311,1.0,1.0,,,,,,,,,
2046,5084856,8184,0.016233980544060184,0.75,0.75,,,,,,,,,
2047,5088284,8188,0.0066942299129736935,1.0,1.0,,,,,,,,,
2048,5090976,8192,0.012564040883291005,1.0,1.0,,,,,,,,,
2049,5092452,8196,0.008578957355211013,1.0,1.0,0.014429520966972177,1.0,1.0,,,,,,
2050,5095496,8200,0.01282703369376771,1.0,1.0,,,,,,,,,
2051,5096012,8204,0.019677900994257105,1.0,1.0,,,,,,,,,
2052,5101712,8208,0.00791414519006377,1.0,1.0,,,,,,,,,
2053,5102388,8212,0.01922732167475389,1.0,1.0,,,,,,,,,
2054,5106104,8216,0.00972145649909859,1.0,1.0,,,,,,,,,
2055,5108860,8220,0.00898510075595988,1.0,1.0,,,,,,,,,
2056,5109504,8224,0.016014495841342607,1.0,1.0,,,,,,,,,
2057,5112420,8228,0.009002606373023454,1.0,1.0,0.015721228788994825,1.0,1.0,,,,,,
2058,5114888,8232,0.017969868397675583,1.0,1.0,,,,,,,,,
2059,5116556,8236,0.008276883689914845,1.0,1.0,,,,,,,,,
2060,5118320,8240,0.007503261935807897,1.0,1.0,,,,,,,,,
2061,5123540,8244,0.009679424486517851,1.0,1.0,,,,,,,,,
2062,5124152,8248,0.012088802708165454,1.0,1.0,,,,,,,,,
2063,5125436,8252,0.0078055260846826265,1.0,1.0,,,,,,,,,
2064,5125952,8256,0.014175511319819645,1.0,1.0,,,,,,,,,
2065,5129988,8260,0.007747733079740094,1.0,1.0,0.01160452846518822,1.0,1.0,,,,,,
2066,5134440,8264,0.010315655807208347,1.0,1.0,,,,,,,,,
2067,5135500,8268,0.014116812016224124,1.0,1.0,,,,,,,,,
2068,5143344,8272,0.009927015306393519,1.0,1.0,,,,,,,,,
2069,5144820,8276,0.011646543625895924,1.0,1.0,,,,,,,,,
2070,5145880,8280,0.019019827886288733,1.0,1.0,,,,,,,,,
2071,5150620,8284,0.014407334368179685,1.0,1.0,,,,,,,,,
2072,5151456,8288,0.018664189540205947,1.0,1.0,,,,,,,,,
2073,5154084,8292,0.01496813128830959,1.0,1.0,0.02561046132556325,1.0,1.0,,,,,,
2074,5155016,8296,0.014743454451696522,1.0,1.0,,,,,,,,,
2075,5157676,8300,0.006529094855661621,1.0,1.0,,,,,,,,,
2076,5165776,8304,0.008566072803816322,1.0,1.0,,,,,,,,,
2077,5167956,8308,0.011087956380637587,1.0,1.0,,,,,,,,,
2078,5168952,8312,0.01843211987615179,1.0,1.0,,,,,,,,,
2079,5172988,8316,0.009237061219435318,1.0,1.0,,,,,,,,,
2080,5175808,8320,0.00822036211958313,1.0,1.0,,,,,,,,,
2081,5178052,8324,0.01288147382601302,1.0,1.0,0.012668607953840609,1.0,1.0,,,,,,
2082,5181224,8328,0.010869449990303084,1.0,1.0,,,,,,,,,
2083,5185868,8332,0.006300856655387777,1.0,1.0,,,,,,,,,
2084,5190064,8336,0.00789722193985043,1.0,1.0,,,,,,,,,
2085,5192788,8340,0.011497333329429411,1.0,1.0,,,,,,,,,
2086,5194808,8344,0.009850938806901322,1.0,1.0,,,,,,,,,
2087,5196220,8348,0.009524383651244483,1.0,1.0,,,,,,,,,
2088,5197888,8352,0.011701487166813603,1.0,1.0,,,,,,,,,
2089,5202628,8356,0.00959392888096502,1.0,1.0,0.01126391226099145,1.0,1.0,,,,,,
2090,5204072,8360,0.01375811355805167,1.0,1.0,,,,,,,,,
2091,5204876,8364,0.006686782007584146,1.0,1.0,,,,,,,,,
2092,5206000,8368,0.016035782470189677,1.0,1.0,,,,,,,,,
2093,5212020,8372,0.003972560343993711,1.0,1.0,,,,,,,,,
2094,5213944,8376,0.013812324970335485,1.0,1.0,,,,,,,,,
2095,5219868,8380,0.00759324162681965,1.0,1.0,,,,,,,,,
2096,5220224,8384,0.018312473685570128,1.0,1.0,,,,,,,,,
2097,5220708,8388,0.012170068364899709,1.0,1.0,0.01531556334095788,1.0,1.0,,,,,,
2098,5228072,8392,0.01565644295849739,1.0,1.0,,,,,,,,,
2099,5230060,8396,0.006470480374601524,1.0,1.0,,,,,,,,,
2100,5232848,8400,0.010775164684155234,1.0,1.0,,,,,,,,,
2101,5234900,8404,0.004317484739167253,1.0,1.0,,,,,,,,,
2102,5235352,8408,0.012815016562220763,1.0,1.0,,,,,,,,,
2103,5239420,8412,0.008728306150051492,1.0,1.0,,,,,,,,,
2104,5240896,8416,0.016654323726839688,1.0,1.0,,,,,,,,,
2105,5245508,8420,0.009012621650432184,1.0,1.0,0.010609591251079112,1.0,1.0,,,,,,
2106,5245704,8424,0.013033924859608846,1.0,1.0,,,,,,,,,
2107,5249228,8428,0.00932456879660901,1.0,1.0,,,,,,,,,
2108,5257264,8432,0.009798905879777086,1.0,1.0,,,,,,,,,
2109,5259380,8436,0.0186258377129892,1.0,1.0,,,,,,,,,
2110,5261016,8440,0.00705982103588176,1.0,1.0,,,,,,,,,
2111,5262556,8444,0.013238315057183953,1.0,1.0,,,,,,,,,
2112,5264320,8448,0.011472473497861372,1.0,1.0,,,,,,,,,
2113,5265060,8452,0.014204915370670158,1.0,1.0,0.01643257682790929,1.0,1.0,,,,,,
2114,5267272,8456,0.01166089045417415,1.0,1.0,,,,,,,,,
2115,5268492,8460,0.017897206395486896,1.0,1.0,,,,,,,,,
2116,5269968,8464,0.008625478453609317,1.0,1.0,,,,,,,,,
2117,5275956,8468,0.010300978662120371,1.0,1.0,,,,,,,,,
2118,5277912,8472,0.012208234595853662,1.0,1.0,,,,,,,,,
2119,5279228,8476,0.01371213512661312,1.0,1.0,,,,,,,,,
2120,5279840,8480,0.005846096352887253,1.0,1.0,,,,,,,,,
2121,5283108,8484,0.01573080292624195,1.0,1.0,0.01707125558669321,1.0,1.0,,,,,,
2122,5285928,8488,0.0146110787644385,1.0,1.0,,,,,,,,,
2123,5289964,8492,0.0071906968243342605,1.0,1.0,,,,,,,,,
2124,5291248,8496,0.005945704131239333,1.0,1.0,,,,,,,,,
2125,5294484,8500,0.008498801687690323,1.0,1.0,,,,,,,,,
2126,5299224,8504,0.005971489041441501,1.0,1.0,,,,,,,,,
2127,5303292,8508,0.010168938880190824,1.0,1.0,,,,,,,,,
2128,5304000,8512,0.022470734860867706,1.0,1.0,,,,,,,,,
2129,5307556,8516,0.006500014176147123,1.0,1.0,0.015956174314598993,1.0,1.0,,,,,,
2130,5311912,8520,0.007479744123040079,1.0,1.0,,,,,,,,,
2131,5314764,8524,0.018936677725606855,1.0,1.0,,,,,,,,,
2132,5316944,8528,0.013113313543208922,1.0,1.0,,,,,,,,,
2133,5322708,8532,0.009121470951923396,1.0,1.0,,,,,,,,,
2134,5323064,8536,0.006315339331247622,1.0,1.0,,,,,,,,,
2135,5323932,8540,0.015981164195472814,1.0,1.0,,,,,,,,,
2136,5324928,8544,0.014078104968521512,1.0,1.0,,,,,,,,,
2137,5327108,8548,0.016258908016740053,1.0,1.0,0.021462295393417992,1.0,1.0,,,,,,
2138,5331336,8552,0.006623379138354866,1.0,1.0,,,,,,,,,
2139,5333516,8556,0.00811581756237099,1.0,1.0,,,,,,,,,
2140,5335792,8560,0.013903876080454078,1.0,1.0,,,,,,,,,
2141,5336948,8564,0.007468524925605771,1.0,1.0,,,,,,,,,
2142,5338136,8568,0.012461031193763655,1.0,1.0,,,,,,,,,
2143,5338748,8572,0.015350645870627733,1.0,1.0,,,,,,,,,
2144,5339712,8576,0.01297468147570577,1.0,1.0,,,,,,,,,
2145,5345092,8580,0.007896998489749138,1.0,1.0,0.013361431497342528,1.0,1.0,,,,,,
2146,5348456,8584,0.014793983580486244,1.0,1.0,,,,,,,,,
2147,5349452,8588,0.015656055805098115,1.0,1.0,,,,,,,,,
2148,5351664,8592,0.00847663000404341,1.0,1.0,,,,,,,,,
2149,5352884,8596,0.01235540258525531,1.0,1.0,,,,,,,,,
2150,5354616,8600,0.01651102615703801,1.0,1.0,,,,,,,,,
2151,5355388,8604,0.018119984701284092,1.0,1.0,,,,,,,,,
2152,5357344,8608,0.012858157241476069,1.0,1.0,,,,,,,,,
2153,5358948,8612,0.009512931748080563,1.0,1.0,0.008999951456952007,1.0,1.0,,,,,,
2154,5361384,8616,0.007283655230897607,1.0,1.0,,,,,,,,,
2155,5363404,8620,0.009621289063173624,1.0,1.0,,,,,,,,,
2156,5365776,8624,0.015007917215824413,1.0,1.0,,,,,,,,,
2157,5369236,8628,0.005953464826950412,1.0,1.0,,,,,,,,,
2158,5369944,8632,0.014501539003032504,1.0,1.0,,,,,,,,,
2159,5371932,8636,0.01634479677857285,1.0,1.0,,,,,,,,,
2160,5374560,8640,0.008324972813240615,1.0,1.0,,,,,,,,,
2161,5375780,8644,0.013197719670024926,1.0,1.0,0.009455805589018148,1.0,1.0,,,,,,
2162,5377320,8648,0.0102106665694,1.0,1.0,,,,,,,,,
2163,5381036,8652,0.009211329517678635,1.0,1.0,,,,,,,,,
2164,5385552,8656,0.008151266994516109,1.0,1.0,,,,,,,,,
2165,5389364,8660,0.004372502134160925,1.0,1.0,,,,,,,,,
2166,5389976,8664,0.021347600298372137,1.0,1.0,,,,,,,,,
2167,5390428,8668,0.016409550248514326,1.0,1.0,,,,,,,,,
2168,5392224,8672,0.014692193237975009,1.0,1.0,,,,,,,,,
2169,5393828,8676,0.007590947379389534,1.0,1.0,0.00627536208132596,1.0,1.0,,,,,,
2170,5394376,8680,0.025200270640375156,1.0,1.0,,,,,,,,,
2171,5400748,8684,0.015098991756563047,1.0,1.0,,,,,,,,,
2172,5401456,8688,0.015658829045438527,1.0,1.0,,,,,,,,,
2173,5403668,8692,0.007176795668626412,1.0,1.0,,,,,,,,,
2174,5406744,8696,0.007756288233923825,1.0,1.0,,,,,,,,,
2175,5407868,8700,0.012907326321223786,1.0,1.0,,,,,,,,,
2176,5408448,8704,0.009259039024820134,1.0,1.0,,,,,,,,,
2177,5409060,8708,0.017775336901541254,1.0,1.0,0.008237840002774492,1.0,1.0,,,,,,
2178,5410568,8712,0.012699828028972121,1.0,1.0,,,,,,,,,
2179,5412268,8716,0.011876071063237757,1.0,1.0,,,,,,,,,
2180,5416496,8720,0.00993918562574652,1.0,1.0,,,,,,,,,
2181,5418388,8724,0.012192805721987323,1.0,1.0,,,,,,,,,
2182,5418808,8728,0.015705576973968603,1.0,1.0,,,,,,,,,
2183,5420988,8732,0.014701197613142605,1.0,1.0,,,,,,,,,
2184,5421920,8736,0.019446850733609047,1.0,1.0,,,,,,,,,
2185,5424708,8740,0.01068793531090224,1.0,1.0,0.02561111697608423,1.0,1.0,,,,,,
2186,5432616,8744,0.007798029798412048,1.0,1.0,,,,,,,,,
2187,5433420,8748,0.020945185166681247,1.0,1.0,,,,,,,,,
2188,5435344,8752,0.012590990634446152,1.0,1.0,,,,,,,,,
2189,5436596,8756,0.0139935770255483,1.0,1.0,,,,,,,,,
2190,5437816,8760,0.027042020427954644,1.0,1.0,,,,,,,,,
2191,5440060,8764,0.01143709962671399,1.0,1.0,,,,,,,,,
2192,5443328,8768,0.009951108626074632,1.0,1.0,,,,,,,,,
2193,5445892,8772,0.01947863130913552,1.0,1.0,0.009905018439989316,1.0,1.0,,,,,,
2194,5447688,8776,0.009090489478321926,1.0,1.0,,,,,,,,,
2195,5452172,8780,0.01577110453486272,1.0,1.0,,,,,,,,,
2196,5452720,8784,0.015668147731720896,1.0,1.0,,,,,,,,,
2197,5453332,8788,0.01187877291920906,1.0,1.0,,,,,,,,,
2198,5455960,8792,0.006750736259279046,1.0,1.0,,,,,,,,,
2199,5460284,8796,0.009654005717388534,1.0,1.0,,,,,,,,,
2200,5463520,8800,0.01722881065409958,1.0,1.0,,,,,,,,,
2201,5464036,8804,0.024143888180810483,1.0,1.0,0.024419660568007442,1.0,1.0,,,,,,
2202,5466312,8808,0.008304155597931328,1.0,1.0,,,,,,,,,
2203,5467500,8812,0.01244176520238704,1.0,1.0,,,,,,,,,
2204,5468496,8816,0.014673365256538654,1.0,1.0,,,,,,,,,
2205,5469716,8820,0.012715967743621706,1.0,1.0,,,,,,,,,
2206,5470488,8824,0.008424462223475222,1.0,1.0,,,,,,,,,
2207,5476444,8828,0.016272007319420495,1.0,1.0,,,,,,,,,
2208,5480832,8832,0.0036500131171994287,1.0,1.0,,,,,,,,,
2209,5481476,8836,0.01354354762074192,1.0,1.0,0.011494543292521333,1.0,1.0,,,,,,
2210,5487848,8840,0.010863615028390616,1.0,1.0,,,,,,,,,
2211,5489388,8844,0.017396454350623872,1.0,1.0,,,,,,,,,
2212,5490608,8848,0.01009778794978396,1.0,1.0,,,,,,,,,
2213,5492596,8852,0.011385505280339584,1.0,1.0,,,,,,,,,
2214,5493496,8856,0.019893379088355614,1.0,1.0,,,,,,,,,
2215,5494780,8860,0.005815732450194511,1.0,1.0,,,,,,,,,
2216,5498208,8864,0.008827389116542388,1.0,1.0,,,,,,,,,
2217,5500580,8868,0.006317611838084385,1.0,1.0,0.02103862928162759,1.0,1.0,,,,,,
2218,5502088,8872,0.008268268082901547,1.0,1.0,,,,,,,,,
2219,5509932,8876,0.00765241196735196,1.0,1.0,,,,,,,,,
2220,5512272,8880,0.007738731897828991,1.0,1.0,,,,,,,,,
2221,5513300,8884,0.010698694563247653,1.0,1.0,,,,,,,,,
2222,5515032,8888,0.010991118806623167,1.0,1.0,,,,,,,,,
2223,5517340,8892,0.00949063842490195,1.0,1.0,,,,,,,,,
2224,5518240,8896,0.02258675303491247,1.0,1.0,,,,,,,,,
2225,5519428,8900,0.007687096883198934,1.0,1.0,0.018055742148600177,1.0,1.0,,,,,,
2226,5520520,8904,0.016524530248327254,1.0,1.0,,,,,,,,,
2227,5521516,8908,0.007298708707925195,1.0,1.0,,,,,,,,,
2228,5525040,8912,0.01165713770450197,1.0,1.0,,,,,,,,,
2229,5526708,8916,0.014839368213187628,1.0,1.0,,,,,,,,,
2230,5528344,8920,0.008138833949540266,1.0,1.0,,,,,,,,,
2231,5529500,8924,0.015288521271668624,1.0,1.0,,,,,,,,,
2232,5534304,8928,0.010795927944101535,1.0,1.0,,,,,,,,,
2233,5535844,8932,0.011779205249903035,1.0,1.0,0.010289422461993424,1.0,1.0,,,,,,
2234,5539080,8936,0.00601361041768441,1.0,1.0,,,,,,,,,
2235,5539884,8940,0.008036049939097002,1.0,1.0,,,,,,,,,
2236,5546032,8944,0.0077267194750266196,1.0,1.0,,,,,,,,,
2237,5547892,8948,0.0084538887615681,1.0,1.0,,,,,,,,,
2238,5554424,8952,0.007840213149812114,1.0,1.0,,,,,,,,,
2239,5555996,8956,0.008952751045769591,1.0,1.0,,,,,,,,,
2240,5557056,8960,0.018219088709156787,1.0,1.0,,,,,,,,,
2241,5558564,8964,0.007403085175813664,1.0,1.0,0.011786731606097414,1.0,1.0,,,,,,
2242,5561288,8968,0.007147355657322284,1.0,1.0,,,,,,,,,
2243,5565996,8972,0.008054406251246121,1.0,1.0,,,,,,,,,
